file_name,seed,hs_size,greedy_size,solve_time,iterations,reduction_time
cost_matrix_component_nr_189_size_67_cutoff_10.0.cm.dat,10279628361192882936,28,29,1.245067767,2339,1.1684280679999999
p9_256000.dat,13923925454261383153,5,5,6246.342517785,30299,6196.970331042
cost_matrix_component_nr_594_size_101_cutoff_10.0.cm.dat,6405745196098986919,47,49,19.543002637,3427,18.139414185
cost_matrix_component_nr_116_size_152_cutoff_10.0.cm.dat,1193115680911243272,56,56,75.418648372,5041,72.319615644
tpch_denormalized_r6001216_c52_r100000_c52_UCCs.hg.dat,734502007237608484,16,18,9.594014416,263,8.650971899
p9_128000.dat,16981898818008767659,4,5,2747.392167209,8395,2728.940924105
cost_matrix_component_nr_263_size_186_cutoff_10.0.cm.dat,9354033648068434754,58,59,416.066787582,17705,408.503764688
cost_matrix_component_nr_470_size_137_cutoff_10.0.cm.dat,10618721865482706758,56,61,142.431506401,9227,134.475248586
cost_matrix_component_nr_1913_size_64_cutoff_10.0.cm.dat,8121370825906463778,28,28,1.220561413,1383,1.153879191
cost_matrix_component_nr_135_size_130_cutoff_10.0.cm.dat,4776467283955992460,28,29,22.310491658,3493,21.940712933
cost_matrix_component_nr_1209_size_195_cutoff_10.0.cm.dat,15614721281923531672,34,34,61.709846671,6257,61.243257522
cost_matrix_component_nr_480_size_139_cutoff_10.0.cm.dat,5575904889984031202,47,47,232.99376033,3739,231.201281882
p3_1000.dat,12513448279428285859,11,12,1954.242396141,13745491,1784.146623279
cost_matrix_component_nr_697_size_92_cutoff_10.0.cm.dat,6737748379773750444,26,26,0.205464742,425,0.19905888
cost_matrix_component_nr_413_size_127_cutoff_10.0.cm.dat,9887470612542450593,52,52,49.311253891,7159,46.371872283
